"id","group","expLabels","condition","order","set","gender","age","race","engNative","ole","parentEd","trial_type","trial_index","image1","image2","sound1","sound2","sound","correct","selected_image","response_location","accuracy","firstPres","secondPres","thirdPres"
"p7029","kids","Exp2","Interleaved",1,1,"F",7.487671233,"Asian",NA,"yes","masters","training",5,"picture3.jpg","picture1.jpg","word3.aiff","word1.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p7029","kids","Exp2","Interleaved",1,1,"F",7.487671233,"Asian",NA,"yes","masters","training",6,"picture4.jpg","picture2.jpg","word2.aiff","word4.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p7029","kids","Exp2","Interleaved",1,1,"F",7.487671233,"Asian",NA,"yes","masters","training",7,"picture7.jpg","picture5.jpg","word7.aiff","word5.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p7029","kids","Exp2","Interleaved",1,1,"F",7.487671233,"Asian",NA,"yes","masters","training",8,"picture8.jpg","picture6.jpg","word6.aiff","word8.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p7029","kids","Exp2","Interleaved",1,1,"F",7.487671233,"Asian",NA,"yes","masters","training",9,"picture4.jpg","picture1.jpg","word1.aiff","word4.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p7029","kids","Exp2","Interleaved",1,1,"F",7.487671233,"Asian",NA,"yes","masters","training",10,"picture2.jpg","picture3.jpg","word2.aiff","word3.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p7029","kids","Exp2","Interleaved",1,1,"F",7.487671233,"Asian",NA,"yes","masters","training",11,"picture8.jpg","picture5.jpg","word5.aiff","word8.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p7029","kids","Exp2","Interleaved",1,1,"F",7.487671233,"Asian",NA,"yes","masters","training",12,"picture6.jpg","picture7.jpg","word7.aiff","word6.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p7029","kids","Exp2","Interleaved",1,1,"F",7.487671233,"Asian",NA,"yes","masters","test",1,"picture8.jpg","picture6.jpg",NA,NA,"word8.aiff","picture8.jpg","picture6.jpg","right",0,4,8,11
"p7029","kids","Exp2","Interleaved",1,1,"F",7.487671233,"Asian",NA,"yes","masters","test",2,"picture3.jpg","picture2.jpg",NA,NA,"word2.aiff","picture2.jpg","picture2.jpg","right",1,1,6,10
"p7029","kids","Exp2","Interleaved",1,1,"F",7.487671233,"Asian",NA,"yes","masters","test",3,"picture1.jpg","picture4.jpg",NA,NA,"word1.aiff","picture1.jpg","picture4.jpg","right",0,1,5,9
"p7029","kids","Exp2","Interleaved",1,1,"F",7.487671233,"Asian",NA,"yes","masters","test",4,"picture7.jpg","picture6.jpg",NA,NA,"word6.aiff","picture6.jpg","picture7.jpg","left",0,3,8,12
"p7029","kids","Exp2","Interleaved",1,1,"F",7.487671233,"Asian",NA,"yes","masters","test",5,"picture4.jpg","picture2.jpg",NA,NA,"word4.aiff","picture4.jpg","picture4.jpg","left",1,2,6,9
"p7029","kids","Exp2","Interleaved",1,1,"F",7.487671233,"Asian",NA,"yes","masters","test",6,"picture5.jpg","picture7.jpg",NA,NA,"word7.aiff","picture7.jpg","picture5.jpg","left",0,4,7,12
"p7029","kids","Exp2","Interleaved",1,1,"F",7.487671233,"Asian",NA,"yes","masters","test",7,"picture1.jpg","picture3.jpg",NA,NA,"word3.aiff","picture3.jpg","picture3.jpg","right",1,2,5,10
"p7029","kids","Exp2","Interleaved",1,1,"F",7.487671233,"Asian",NA,"yes","masters","test",8,"picture5.jpg","picture8.jpg",NA,NA,"word5.aiff","picture5.jpg","picture8.jpg","right",0,3,7,11
"p7030","kids","Exp2","Interleaved",1,2,"F",4.912328767,"White",NA,"no","associates","training",1,"picture1.jpg","picture2.jpg","word1.aiff","word2.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p7030","kids","Exp2","Interleaved",1,2,"F",4.912328767,"White",NA,"no","associates","training",2,"picture3.jpg","picture4.jpg","word3.aiff","word4.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p7030","kids","Exp2","Interleaved",1,2,"F",4.912328767,"White",NA,"no","associates","training",3,"picture6.jpg","picture5.jpg","word6.aiff","word5.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p7030","kids","Exp2","Interleaved",1,2,"F",4.912328767,"White",NA,"no","associates","training",4,"picture7.jpg","picture8.jpg","word7.aiff","word8.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p7030","kids","Exp2","Interleaved",1,2,"F",4.912328767,"White",NA,"no","associates","training",5,"picture3.jpg","picture1.jpg","word3.aiff","word1.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p7030","kids","Exp2","Interleaved",1,2,"F",4.912328767,"White",NA,"no","associates","training",6,"picture4.jpg","picture2.jpg","word2.aiff","word4.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p7030","kids","Exp2","Interleaved",1,2,"F",4.912328767,"White",NA,"no","associates","training",7,"picture7.jpg","picture5.jpg","word7.aiff","word5.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p7030","kids","Exp2","Interleaved",1,2,"F",4.912328767,"White",NA,"no","associates","training",8,"picture8.jpg","picture6.jpg","word6.aiff","word8.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p7030","kids","Exp2","Interleaved",1,2,"F",4.912328767,"White",NA,"no","associates","training",9,"picture4.jpg","picture1.jpg","word1.aiff","word4.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p7030","kids","Exp2","Interleaved",1,2,"F",4.912328767,"White",NA,"no","associates","training",10,"picture2.jpg","picture3.jpg","word2.aiff","word3.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p7030","kids","Exp2","Interleaved",1,2,"F",4.912328767,"White",NA,"no","associates","training",11,"picture8.jpg","picture5.jpg","word5.aiff","word8.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p7030","kids","Exp2","Interleaved",1,2,"F",4.912328767,"White",NA,"no","associates","training",12,"picture6.jpg","picture7.jpg","word7.aiff","word6.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p7030","kids","Exp2","Interleaved",1,2,"F",4.912328767,"White",NA,"no","associates","test",1,"picture1.jpg","picture4.jpg",NA,NA,"word1.aiff","picture1.jpg","picture1.jpg","left",1,1,5,9
"p7030","kids","Exp2","Interleaved",1,2,"F",4.912328767,"White",NA,"no","associates","test",2,"picture5.jpg","picture8.jpg",NA,NA,"word5.aiff","picture5.jpg","picture5.jpg","left",1,3,7,11
"p7030","kids","Exp2","Interleaved",1,2,"F",4.912328767,"White",NA,"no","associates","test",3,"picture1.jpg","picture3.jpg",NA,NA,"word3.aiff","picture3.jpg","picture3.jpg","right",1,2,5,10
"p7030","kids","Exp2","Interleaved",1,2,"F",4.912328767,"White",NA,"no","associates","test",4,"picture3.jpg","picture2.jpg",NA,NA,"word2.aiff","picture2.jpg","picture2.jpg","right",1,1,6,10
"p7030","kids","Exp2","Interleaved",1,2,"F",4.912328767,"White",NA,"no","associates","test",5,"picture4.jpg","picture2.jpg",NA,NA,"word4.aiff","picture4.jpg","picture4.jpg","left",1,2,6,9
"p7030","kids","Exp2","Interleaved",1,2,"F",4.912328767,"White",NA,"no","associates","test",6,"picture8.jpg","picture6.jpg",NA,NA,"word8.aiff","picture8.jpg","picture8.jpg","left",1,4,8,11
"p7030","kids","Exp2","Interleaved",1,2,"F",4.912328767,"White",NA,"no","associates","test",7,"picture7.jpg","picture6.jpg",NA,NA,"word6.aiff","picture6.jpg","picture6.jpg","right",1,3,8,12
"p7030","kids","Exp2","Interleaved",1,2,"F",4.912328767,"White",NA,"no","associates","test",8,"picture5.jpg","picture7.jpg",NA,NA,"word7.aiff","picture7.jpg","picture7.jpg","right",1,4,7,12
"p7031","kids","Exp2","Massed",2,1,"F",4.764383562,"Multi",NA,"no","highschool","training",1,"picture1.jpg","picture2.jpg","word1.aiff","word2.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p7031","kids","Exp2","Massed",2,1,"F",4.764383562,"Multi",NA,"no","highschool","training",2,"picture2.jpg","picture3.jpg","word3.aiff","word2.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p7031","kids","Exp2","Massed",2,1,"F",4.764383562,"Multi",NA,"no","highschool","training",3,"picture3.jpg","picture1.jpg","word3.aiff","word1.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p7031","kids","Exp2","Massed",2,1,"F",4.764383562,"Multi",NA,"no","highschool","training",4,"picture2.jpg","picture4.jpg","word2.aiff","word4.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p7031","kids","Exp2","Massed",2,1,"F",4.764383562,"Multi",NA,"no","highschool","training",5,"picture4.jpg","picture1.jpg","word1.aiff","word4.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p7031","kids","Exp2","Massed",2,1,"F",4.764383562,"Multi",NA,"no","highschool","training",6,"picture3.jpg","picture5.jpg","word3.aiff","word5.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p7031","kids","Exp2","Massed",2,1,"F",4.764383562,"Multi",NA,"no","highschool","training",7,"picture4.jpg","picture6.jpg","word4.aiff","word6.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p7031","kids","Exp2","Massed",2,1,"F",4.764383562,"Multi",NA,"no","highschool","training",8,"picture5.jpg","picture8.jpg","word5.aiff","word8.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p7031","kids","Exp2","Massed",2,1,"F",4.764383562,"Multi",NA,"no","highschool","training",9,"picture8.jpg","picture6.jpg","word8.aiff","word6.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p7031","kids","Exp2","Massed",2,1,"F",4.764383562,"Multi",NA,"no","highschool","training",10,"picture7.jpg","picture5.jpg","word7.aiff","word5.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p7031","kids","Exp2","Massed",2,1,"F",4.764383562,"Multi",NA,"no","highschool","training",11,"picture6.jpg","picture7.jpg","word6.aiff","word7.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p7031","kids","Exp2","Massed",2,1,"F",4.764383562,"Multi",NA,"no","highschool","training",12,"picture7.jpg","picture8.jpg","word7.aiff","word8.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p7031","kids","Exp2","Massed",2,1,"F",4.764383562,"Multi",NA,"no","highschool","test",1,"picture6.jpg","picture8.jpg",NA,NA,"word8.aiff","picture8.jpg","picture8.jpg","right",1,8,9,12
"p7031","kids","Exp2","Massed",2,1,"F",4.764383562,"Multi",NA,"no","highschool","test",2,"picture8.jpg","picture5.jpg",NA,NA,"word5.aiff","picture5.jpg","picture5.jpg","right",1,6,8,10
"p7031","kids","Exp2","Massed",2,1,"F",4.764383562,"Multi",NA,"no","highschool","test",3,"picture2.jpg","picture3.jpg",NA,NA,"word2.aiff","picture2.jpg","picture2.jpg","left",1,1,2,4
"p7031","kids","Exp2","Massed",2,1,"F",4.764383562,"Multi",NA,"no","highschool","test",4,"picture7.jpg","picture5.jpg",NA,NA,"word7.aiff","picture7.jpg","picture5.jpg","right",0,10,11,12
"p7031","kids","Exp2","Massed",2,1,"F",4.764383562,"Multi",NA,"no","highschool","test",5,"picture6.jpg","picture7.jpg",NA,NA,"word6.aiff","picture6.jpg","picture6.jpg","left",1,7,9,11
"p7031","kids","Exp2","Massed",2,1,"F",4.764383562,"Multi",NA,"no","highschool","test",6,"picture4.jpg","picture1.jpg",NA,NA,"word1.aiff","picture1.jpg","picture4.jpg","left",0,1,3,5
"p7031","kids","Exp2","Massed",2,1,"F",4.764383562,"Multi",NA,"no","highschool","test",7,"picture3.jpg","picture1.jpg",NA,NA,"word3.aiff","picture3.jpg","picture3.jpg","left",1,2,3,6
"p7031","kids","Exp2","Massed",2,1,"F",4.764383562,"Multi",NA,"no","highschool","test",8,"picture2.jpg","picture4.jpg",NA,NA,"word4.aiff","picture4.jpg","picture2.jpg","left",0,4,5,7
"p7032","kids","Exp2","Massed",2,2,"F",4.783561644,"White",NA,"no","associates","training",1,"picture1.jpg","picture2.jpg","word1.aiff","word2.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p7032","kids","Exp2","Massed",2,2,"F",4.783561644,"White",NA,"no","associates","training",2,"picture2.jpg","picture3.jpg","word3.aiff","word2.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p7032","kids","Exp2","Massed",2,2,"F",4.783561644,"White",NA,"no","associates","training",3,"picture3.jpg","picture1.jpg","word3.aiff","word1.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p7032","kids","Exp2","Massed",2,2,"F",4.783561644,"White",NA,"no","associates","training",4,"picture2.jpg","picture4.jpg","word2.aiff","word4.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p7032","kids","Exp2","Massed",2,2,"F",4.783561644,"White",NA,"no","associates","training",5,"picture4.jpg","picture1.jpg","word1.aiff","word4.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p7032","kids","Exp2","Massed",2,2,"F",4.783561644,"White",NA,"no","associates","training",6,"picture3.jpg","picture5.jpg","word3.aiff","word5.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p7032","kids","Exp2","Massed",2,2,"F",4.783561644,"White",NA,"no","associates","training",7,"picture4.jpg","picture6.jpg","word4.aiff","word6.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p7032","kids","Exp2","Massed",2,2,"F",4.783561644,"White",NA,"no","associates","training",8,"picture5.jpg","picture8.jpg","word5.aiff","word8.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p7032","kids","Exp2","Massed",2,2,"F",4.783561644,"White",NA,"no","associates","training",9,"picture8.jpg","picture6.jpg","word8.aiff","word6.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p7032","kids","Exp2","Massed",2,2,"F",4.783561644,"White",NA,"no","associates","training",10,"picture7.jpg","picture5.jpg","word7.aiff","word5.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p7032","kids","Exp2","Massed",2,2,"F",4.783561644,"White",NA,"no","associates","training",11,"picture6.jpg","picture7.jpg","word6.aiff","word7.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p7032","kids","Exp2","Massed",2,2,"F",4.783561644,"White",NA,"no","associates","training",12,"picture7.jpg","picture8.jpg","word7.aiff","word8.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p7032","kids","Exp2","Massed",2,2,"F",4.783561644,"White",NA,"no","associates","test",1,"picture6.jpg","picture8.jpg",NA,NA,"word8.aiff","picture8.jpg","picture8.jpg","right",1,8,9,12
"p7032","kids","Exp2","Massed",2,2,"F",4.783561644,"White",NA,"no","associates","test",2,"picture4.jpg","picture1.jpg",NA,NA,"word1.aiff","picture1.jpg","picture4.jpg","left",0,1,3,5
"p7032","kids","Exp2","Massed",2,2,"F",4.783561644,"White",NA,"no","associates","test",3,"picture3.jpg","picture1.jpg",NA,NA,"word3.aiff","picture3.jpg","picture3.jpg","left",1,2,3,6
"p7032","kids","Exp2","Massed",2,2,"F",4.783561644,"White",NA,"no","associates","test",4,"picture2.jpg","picture3.jpg",NA,NA,"word2.aiff","picture2.jpg","picture2.jpg","left",1,1,2,4
"p7032","kids","Exp2","Massed",2,2,"F",4.783561644,"White",NA,"no","associates","test",5,"picture8.jpg","picture5.jpg",NA,NA,"word5.aiff","picture5.jpg","picture5.jpg","right",1,6,8,10
"p7032","kids","Exp2","Massed",2,2,"F",4.783561644,"White",NA,"no","associates","test",6,"picture6.jpg","picture7.jpg",NA,NA,"word6.aiff","picture6.jpg","picture6.jpg","left",1,7,9,11
"p7032","kids","Exp2","Massed",2,2,"F",4.783561644,"White",NA,"no","associates","test",7,"picture7.jpg","picture5.jpg",NA,NA,"word7.aiff","picture7.jpg","picture7.jpg","left",1,10,11,12
"p7032","kids","Exp2","Massed",2,2,"F",4.783561644,"White",NA,"no","associates","test",8,"picture2.jpg","picture4.jpg",NA,NA,"word4.aiff","picture4.jpg","picture4.jpg","right",1,4,5,7
"p7033","kids","Exp2","Interleaved",1,1,"F",4.605479452,"White",NA,"no","bachelors","training",1,"picture1.jpg","picture2.jpg","word1.aiff","word2.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p7033","kids","Exp2","Interleaved",1,1,"F",4.605479452,"White",NA,"no","bachelors","training",2,"picture3.jpg","picture4.jpg","word3.aiff","word4.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p7033","kids","Exp2","Interleaved",1,1,"F",4.605479452,"White",NA,"no","bachelors","training",3,"picture6.jpg","picture5.jpg","word6.aiff","word5.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p7033","kids","Exp2","Interleaved",1,1,"F",4.605479452,"White",NA,"no","bachelors","training",4,"picture7.jpg","picture8.jpg","word7.aiff","word8.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p7033","kids","Exp2","Interleaved",1,1,"F",4.605479452,"White",NA,"no","bachelors","training",5,"picture3.jpg","picture1.jpg","word3.aiff","word1.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p7033","kids","Exp2","Interleaved",1,1,"F",4.605479452,"White",NA,"no","bachelors","training",6,"picture4.jpg","picture2.jpg","word2.aiff","word4.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p7033","kids","Exp2","Interleaved",1,1,"F",4.605479452,"White",NA,"no","bachelors","training",7,"picture7.jpg","picture5.jpg","word7.aiff","word5.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p7033","kids","Exp2","Interleaved",1,1,"F",4.605479452,"White",NA,"no","bachelors","training",8,"picture8.jpg","picture6.jpg","word6.aiff","word8.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p7033","kids","Exp2","Interleaved",1,1,"F",4.605479452,"White",NA,"no","bachelors","training",9,"picture4.jpg","picture1.jpg","word1.aiff","word4.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p7033","kids","Exp2","Interleaved",1,1,"F",4.605479452,"White",NA,"no","bachelors","training",10,"picture2.jpg","picture3.jpg","word2.aiff","word3.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p7033","kids","Exp2","Interleaved",1,1,"F",4.605479452,"White",NA,"no","bachelors","training",11,"picture8.jpg","picture5.jpg","word5.aiff","word8.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p7033","kids","Exp2","Interleaved",1,1,"F",4.605479452,"White",NA,"no","bachelors","training",12,"picture6.jpg","picture7.jpg","word7.aiff","word6.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p7033","kids","Exp2","Interleaved",1,1,"F",4.605479452,"White",NA,"no","bachelors","test",1,"picture5.jpg","picture7.jpg",NA,NA,"word7.aiff","picture7.jpg","picture7.jpg","right",1,4,7,12
"p7033","kids","Exp2","Interleaved",1,1,"F",4.605479452,"White",NA,"no","bachelors","test",2,"picture1.jpg","picture4.jpg",NA,NA,"word1.aiff","picture1.jpg","picture4.jpg","right",0,1,5,9
"p7033","kids","Exp2","Interleaved",1,1,"F",4.605479452,"White",NA,"no","bachelors","test",3,"picture4.jpg","picture2.jpg",NA,NA,"word4.aiff","picture4.jpg","picture2.jpg","right",0,2,6,9
"p7033","kids","Exp2","Interleaved",1,1,"F",4.605479452,"White",NA,"no","bachelors","test",4,"picture1.jpg","picture3.jpg",NA,NA,"word3.aiff","picture3.jpg","picture3.jpg","right",1,2,5,10
"p7033","kids","Exp2","Interleaved",1,1,"F",4.605479452,"White",NA,"no","bachelors","test",5,"picture5.jpg","picture8.jpg",NA,NA,"word5.aiff","picture5.jpg","picture8.jpg","right",0,3,7,11
"p7033","kids","Exp2","Interleaved",1,1,"F",4.605479452,"White",NA,"no","bachelors","test",6,"picture3.jpg","picture2.jpg",NA,NA,"word2.aiff","picture2.jpg","picture2.jpg","right",1,1,6,10
"p7033","kids","Exp2","Interleaved",1,1,"F",4.605479452,"White",NA,"no","bachelors","test",7,"picture8.jpg","picture6.jpg",NA,NA,"word8.aiff","picture8.jpg","picture6.jpg","right",0,4,8,11
"p7033","kids","Exp2","Interleaved",1,1,"F",4.605479452,"White",NA,"no","bachelors","test",8,"picture7.jpg","picture6.jpg",NA,NA,"word6.aiff","picture6.jpg","picture6.jpg","right",1,3,8,12
"p7034","kids","Exp2","Interleaved",1,1,"F",4.876712329,"White",NA,"yes","bachelors","training",1,"picture1.jpg","picture2.jpg","word1.aiff","word2.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p7034","kids","Exp2","Interleaved",1,1,"F",4.876712329,"White",NA,"yes","bachelors","training",2,"picture3.jpg","picture4.jpg","word3.aiff","word4.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p7034","kids","Exp2","Interleaved",1,1,"F",4.876712329,"White",NA,"yes","bachelors","training",3,"picture6.jpg","picture5.jpg","word6.aiff","word5.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p7034","kids","Exp2","Interleaved",1,1,"F",4.876712329,"White",NA,"yes","bachelors","training",4,"picture7.jpg","picture8.jpg","word7.aiff","word8.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p7034","kids","Exp2","Interleaved",1,1,"F",4.876712329,"White",NA,"yes","bachelors","training",5,"picture3.jpg","picture1.jpg","word3.aiff","word1.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p7034","kids","Exp2","Interleaved",1,1,"F",4.876712329,"White",NA,"yes","bachelors","training",6,"picture4.jpg","picture2.jpg","word2.aiff","word4.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p7034","kids","Exp2","Interleaved",1,1,"F",4.876712329,"White",NA,"yes","bachelors","training",7,"picture7.jpg","picture5.jpg","word7.aiff","word5.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p7034","kids","Exp2","Interleaved",1,1,"F",4.876712329,"White",NA,"yes","bachelors","training",8,"picture8.jpg","picture6.jpg","word6.aiff","word8.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p7034","kids","Exp2","Interleaved",1,1,"F",4.876712329,"White",NA,"yes","bachelors","training",9,"picture4.jpg","picture1.jpg","word1.aiff","word4.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p7034","kids","Exp2","Interleaved",1,1,"F",4.876712329,"White",NA,"yes","bachelors","training",10,"picture2.jpg","picture3.jpg","word2.aiff","word3.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p7034","kids","Exp2","Interleaved",1,1,"F",4.876712329,"White",NA,"yes","bachelors","training",11,"picture8.jpg","picture5.jpg","word5.aiff","word8.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p7034","kids","Exp2","Interleaved",1,1,"F",4.876712329,"White",NA,"yes","bachelors","training",12,"picture6.jpg","picture7.jpg","word7.aiff","word6.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p7034","kids","Exp2","Interleaved",1,1,"F",4.876712329,"White",NA,"yes","bachelors","test",1,"picture4.jpg","picture2.jpg",NA,NA,"word4.aiff","picture4.jpg","picture2.jpg","right",0,2,6,9
"p7034","kids","Exp2","Interleaved",1,1,"F",4.876712329,"White",NA,"yes","bachelors","test",2,"picture1.jpg","picture4.jpg",NA,NA,"word1.aiff","picture1.jpg","picture1.jpg","left",1,1,5,9
"p7034","kids","Exp2","Interleaved",1,1,"F",4.876712329,"White",NA,"yes","bachelors","test",3,"picture5.jpg","picture8.jpg",NA,NA,"word5.aiff","picture5.jpg","picture5.jpg","left",1,3,7,11
"p7034","kids","Exp2","Interleaved",1,1,"F",4.876712329,"White",NA,"yes","bachelors","test",4,"picture5.jpg","picture7.jpg",NA,NA,"word7.aiff","picture7.jpg","picture7.jpg","right",1,4,7,12
"p7034","kids","Exp2","Interleaved",1,1,"F",4.876712329,"White",NA,"yes","bachelors","test",5,"picture1.jpg","picture3.jpg",NA,NA,"word3.aiff","picture3.jpg","picture1.jpg","left",0,2,5,10
"p7034","kids","Exp2","Interleaved",1,1,"F",4.876712329,"White",NA,"yes","bachelors","test",6,"picture3.jpg","picture2.jpg",NA,NA,"word2.aiff","picture2.jpg","picture2.jpg","right",1,1,6,10
"p7034","kids","Exp2","Interleaved",1,1,"F",4.876712329,"White",NA,"yes","bachelors","test",7,"picture8.jpg","picture6.jpg",NA,NA,"word8.aiff","picture8.jpg","picture8.jpg","left",1,4,8,11
"p7034","kids","Exp2","Interleaved",1,1,"F",4.876712329,"White",NA,"yes","bachelors","test",8,"picture7.jpg","picture6.jpg",NA,NA,"word6.aiff","picture6.jpg","picture7.jpg","left",0,3,8,12
